playlist_name,music_name,music_id,music_explicit,music_popularity,album_name,album_id,album_image,album_release_date,artist_name,artist_id,music_duration,music_key,music_acousticness,music_danceability,music_energy,music_instrumentalness,music_liveness,music_loudness,music_mode,music_speechness,music_valence,music_tempo,artist_genres
wrapped 2020,Use Somebody,5VGlqQANWDKJFl0MBG3sg2,False,80,Only By The Night,5CZR6ljD0x9fTiS4mh9wMp,https://i.scdn.co/image/ab67616d0000b2732519d01c0cca06f134eeadd8,2008-09-23,Kings of Leon,2qk9voo8llSGYcZ6xrBzKx,230760,0,0.00552,0.276,0.715,0.000417,0.201,-5.356,1,0.0432,0.173,137.028,"modern rock, rock"
wrapped 2020,Eu Não Pertenço À Você,0E6nXDxzkdaD0SNRCsQdeA,False,42,Neural,3zqv6ApLobGnIv7CwwD5G3,https://i.scdn.co/image/ab67616d0000b2735f318f2022f798d27c363d76,2002,Reação Em Cadeia,4pANXhF65AgL4mE9PybDJJ,257800,9,0.00256,0.431,0.748,0.0,0.309,-6.102,1,0.032,0.692,155.679,"brazilian rock, rock gaucho"
wrapped 2020,Metalingus,3UULkHdmLDqBDPmBYltoRE,False,69,One Day Remains,6hqietEuZCikevdO2oGTcx,https://i.scdn.co/image/ab67616d0000b273bc7ddb77993dd1d8d19c22a2,2004-08-10,Alter Bridge,4DWX7u8BV0vZIQSpJQQDWU,259960,8,9.33e-06,0.496,0.981,0.0,0.0958,-3.268,1,0.108,0.163,109.905,"alternative metal, nu metal, post-grunge"
wrapped 2020,Like a Stone,3YuaBvuZqcwN3CEAyyoaei,False,80,Audioslave,78guAsers0klWl6RwzgDLd,https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787,2002-11-17,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,293960,7,0.00797,0.614,0.568,0.0,0.0997,-5.477,0,0.0276,0.516,107.849,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup"
wrapped 2020,Show Me How to Live,1Qdnvn4XlmZANCVy3XjrQo,False,72,Audioslave,78guAsers0klWl6RwzgDLd,https://i.scdn.co/image/ab67616d0000b273a7292b6863258e889b78d787,2002-11-17,Audioslave,2ziB7fzrXBoh1HUPS6sVFn,277840,9,0.000336,0.433,0.854,0.000177,0.162,-3.868,1,0.0483,0.368,89.4,"alternative metal, alternative rock, grunge, hard rock, nu metal, permanent wave, post-grunge, rock, supergroup"
wrapped 2020,Rock And Roll All Nite,6KTv0Z8BmVqM7DPxbGzpVC,False,78,Dressed To Kill,1YCC4oZXg2zGn7pVSKVlGF,https://i.scdn.co/image/ab67616d0000b27365a7b0a6969f0efcde4b5aca,1975-03-19,KISS,07XSN3sPlIlB2L2XNcTwJw,168840,1,0.0468,0.654,0.929,0.0,0.0539,-5.906,1,0.0998,0.902,144.774,"glam rock, hard rock, rock"
wrapped 2020,Detroit Rock City,4Q9WS9ARvL7rkokSbnhM96,False,70,Double Platinum,7FNmV0xgcXHkXkAW2HRTFC,https://i.scdn.co/image/ab67616d0000b2731b98f867b665dc53ff6ea224,1978-01-01,KISS,07XSN3sPlIlB2L2XNcTwJw,215933,5,0.0421,0.546,0.9,4.57e-05,0.292,-6.728,1,0.0691,0.447,90.591,"glam rock, hard rock, rock"
wrapped 2020,Black,5Xak5fmy089t0FYmh3VJiY,False,77,Ten,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,1991-08-27,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,342653,4,0.323,0.36,0.684,0.0,0.34,-6.457,0,0.0308,0.2,77.15,"alternative metal, alternative rock, grunge, permanent wave, rock"
wrapped 2020,Jeremy,62nQ8UZVqR2RMvkJHkcO2o,True,74,Ten,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,1991-08-27,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,318227,2,0.0404,0.285,0.846,0.0,0.182,-6.472,1,0.0438,0.287,108.808,"alternative metal, alternative rock, grunge, permanent wave, rock"
wrapped 2020,Even Flow,6QewNVIDKdSl8Y3ycuHIei,True,80,Ten,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,1991-08-27,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,292581,10,0.00178,0.394,0.944,4.54e-06,0.298,-6.506,0,0.0761,0.265,105.338,"alternative metal, alternative rock, grunge, permanent wave, rock"
wrapped 2020,Alive,1L94M3KIu7QluZe63g64rv,False,78,Ten,5B4PYA7wNN4WdEXdIJu58a,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,1991-08-27,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,340907,11,0.00752,0.284,0.875,0.000461,0.402,-6.069,0,0.0422,0.595,75.009,"alternative metal, alternative rock, grunge, permanent wave, rock"
wrapped 2020,Aerials,4e9eGQYsOiBcftrWXwsVco,False,81,Toxicity,6jWde94ln40epKIQCd8XUh,https://i.scdn.co/image/ab67616d0000b27330d45198d0c9e8841f9a9578,2001-09-04,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,235053,0,0.000915,0.364,0.922,0.0346,0.0697,-4.217,0,0.0567,0.227,79.342,"alternative metal, nu metal, rap metal, rock"
wrapped 2020,Innervision,0Xmbtw7NhNiDnL4BWy5wDh,False,67,Steal This Album!,6lA1sGw7eCv27bcpd5E0wT,https://i.scdn.co/image/ab67616d0000b2737cf4c0d42c5b62c9deebdcd8,2002-11-26,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,153773,5,0.000201,0.445,0.953,0.0244,0.357,-2.267,0,0.099,0.233,120.013,"alternative metal, nu metal, rap metal, rock"
wrapped 2020,Hypnotize,6oO7WMjD6kEvCITLbVj0mu,False,72,Hypnotize,3QxX3NbWyLlLG6lP1xveL3,https://i.scdn.co/image/ab67616d0000b273f5e7b2e5adaa87430a3eccff,2005-11-22,System Of A Down,5eAWCfyUhZtHHtBdNk56l1,189440,6,0.0303,0.274,0.92,0.000412,0.115,-4.096,1,0.0489,0.0397,154.016,"alternative metal, nu metal, rap metal, rock"
